gene_id	colors
GRMZM5G816457	green
GRMZM5G817173	green
GRMZM5G817886	turquoise
GRMZM5G818101	blue
GRMZM5G818192	turquoise
GRMZM5G818233	blue
GRMZM5G818376	yellow
GRMZM5G818431	green
GRMZM5G818643	turquoise
GRMZM5G818978	yellow
GRMZM5G819222	turquoise
GRMZM5G819517	cyan
GRMZM5G819965	turquoise
GRMZM5G820074	red
GRMZM5G820401	red
GRMZM5G820658	pink
GRMZM5G820822	midnightblue
GRMZM5G821139	green
GRMZM5G821582	purple
GRMZM5G821637	turquoise
GRMZM5G821709	green
GRMZM5G821755	pink
GRMZM5G822137	turquoise
GRMZM5G822449	turquoise
GRMZM5G822895	red
GRMZM5G823826	turquoise
GRMZM5G824137	purple
GRMZM5G824395	turquoise
GRMZM5G824405	blue
GRMZM5G824629	blue
GRMZM5G824877	turquoise
GRMZM5G825241	red
GRMZM5G825287	tan
GRMZM5G825515	red
GRMZM5G826011	turquoise
GRMZM5G826174	pink
GRMZM5G826547	pink
GRMZM5G826838	yellow
GRMZM5G827174	magenta
GRMZM5G827266	brown
GRMZM5G827527	blue
GRMZM5G827564	turquoise
GRMZM5G828155	cyan
GRMZM5G828229	turquoise
GRMZM5G828432	brown
GRMZM5G829896	lightcyan
GRMZM5G830189	midnightblue
GRMZM5G830264	brown
GRMZM5G830346	lightcyan
GRMZM5G830361	red
GRMZM5G830403	turquoise
GRMZM5G830545	turquoise
GRMZM5G830695	blue
GRMZM5G830749	turquoise
GRMZM5G830868	turquoise
GRMZM5G831009	greenyellow
GRMZM5G831025	brown
GRMZM5G831102	brown
GRMZM5G831200	turquoise
GRMZM5G831393	blue
GRMZM5G831471	yellow
GRMZM5G831486	blue
GRMZM5G831563	turquoise
GRMZM5G832100	yellow
GRMZM5G832149	green
GRMZM5G832362	turquoise
GRMZM5G832710	black
GRMZM5G832740	blue
GRMZM5G832805	blue
GRMZM5G832989	blue
GRMZM5G832994	turquoise
GRMZM5G833140	turquoise
GRMZM5G833728	red
GRMZM5G834213	brown
GRMZM5G834758	brown
GRMZM5G834813	blue
GRMZM5G834837	green
GRMZM5G835128	green
GRMZM5G835161	blue
GRMZM5G835312	brown
GRMZM5G835364	turquoise
GRMZM5G835542	turquoise
GRMZM5G835629	turquoise
GRMZM5G835704	black
GRMZM5G835736	red
GRMZM5G835863	blue
GRMZM5G836174	salmon
GRMZM5G836190	brown
GRMZM5G836314	turquoise
GRMZM5G836341	blue
GRMZM5G836389	turquoise
GRMZM5G836588	lightcyan
GRMZM5G836683	blue
GRMZM5G836939	yellow
GRMZM5G837113	tan
GRMZM5G837520	brown
GRMZM5G837563	turquoise
GRMZM5G837732	blue
GRMZM5G838666	brown
GRMZM5G838907	turquoise
GRMZM5G839411	turquoise
GRMZM5G839518	greenyellow
GRMZM5G839593	midnightblue
GRMZM5G839996	yellow
GRMZM5G840284	yellow
GRMZM5G840560	blue
GRMZM5G840699	blue
GRMZM5G840939	turquoise
GRMZM5G841011	greenyellow
GRMZM5G841083	turquoise
GRMZM5G841743	tan
GRMZM5G842645	turquoise
GRMZM5G842688	brown
GRMZM5G842848	greenyellow
GRMZM5G843069	blue
GRMZM5G843092	blue
GRMZM5G843287	blue
GRMZM5G843302	yellow
GRMZM5G843336	turquoise
GRMZM5G843748	turquoise
GRMZM5G844545	turquoise
GRMZM5G844562	turquoise
GRMZM5G844703	green
GRMZM5G845018	greenyellow
GRMZM5G845274	yellow
GRMZM5G845326	yellow
GRMZM5G845366	yellow
GRMZM5G845472	green
GRMZM5G845611	turquoise
GRMZM5G845840	blue
GRMZM5G845878	turquoise
GRMZM5G845904	turquoise
GRMZM5G846138	magenta
GRMZM5G846152	tan
GRMZM5G846339	yellow
GRMZM5G847174	blue
GRMZM5G847216	turquoise
GRMZM5G847270	black
GRMZM5G847446	turquoise
GRMZM5G847466	magenta
GRMZM5G847982	black
GRMZM5G848603	tan
GRMZM5G848622	turquoise
GRMZM5G848712	blue
GRMZM5G849028	turquoise
GRMZM5G849455	turquoise
GRMZM5G849767	brown
GRMZM5G849845	red
GRMZM5G849959	yellow
GRMZM5G850129	red
GRMZM5G850455	black
GRMZM5G850799	blue
GRMZM5G851266	turquoise
GRMZM5G851485	green
GRMZM5G851654	brown
GRMZM5G851862	blue
GRMZM5G852035	blue
GRMZM5G852338	turquoise
GRMZM5G852502	brown
GRMZM5G852504	brown
GRMZM5G852856	black
GRMZM5G852877	yellow
GRMZM5G852968	red
GRMZM5G853245	blue
GRMZM5G853333	grey
GRMZM5G853559	yellow
GRMZM5G853702	red
GRMZM5G853852	pink
GRMZM5G853854	turquoise
GRMZM5G854138	turquoise
GRMZM5G854185	midnightblue
GRMZM5G854251	blue
GRMZM5G854532	turquoise
GRMZM5G854613	red
GRMZM5G854813	blue
GRMZM5G854901	black
GRMZM5G855200	yellow
GRMZM5G855278	turquoise
GRMZM5G855337	green
GRMZM5G855375	black
GRMZM5G855776	blue
GRMZM5G856011	greenyellow
GRMZM5G856297	green
GRMZM5G856306	blue
GRMZM5G856589	blue
GRMZM5G856681	yellow
GRMZM5G856738	purple
GRMZM5G856773	red
GRMZM5G856777	turquoise
GRMZM5G856908	pink
GRMZM5G857152	brown
GRMZM5G857250	green
GRMZM5G857327	blue
GRMZM5G857693	turquoise
GRMZM5G858085	brown
GRMZM5G858135	yellow
GRMZM5G858249	tan
GRMZM5G858317	midnightblue
GRMZM5G858373	black
GRMZM5G858454	pink
GRMZM5G858887	pink
GRMZM5G859271	green
GRMZM5G859526	pink
GRMZM5G859783	red
GRMZM5G859799	blue
GRMZM5G859954	turquoise
GRMZM5G860226	yellow
GRMZM5G860510	purple
GRMZM5G860632	black
GRMZM5G860761	turquoise
GRMZM5G860810	turquoise
GRMZM5G861064	yellow
GRMZM5G861127	turquoise
GRMZM5G861547	turquoise
GRMZM5G861582	blue
GRMZM5G861840	brown
GRMZM5G861875	turquoise
GRMZM5G861958	turquoise
GRMZM5G862109	pink
GRMZM5G862317	tan
GRMZM5G862540	magenta
GRMZM5G862623	pink
GRMZM5G862817	yellow
GRMZM5G862931	yellow
GRMZM5G862945	green
GRMZM5G862947	red
GRMZM5G862956	black
GRMZM5G864266	purple
GRMZM5G864335	brown
GRMZM5G864689	lightcyan
GRMZM5G864735	brown
GRMZM5G865151	turquoise
GRMZM5G865212	turquoise
GRMZM5G865664	blue
GRMZM5G866423	salmon
GRMZM5G866843	purple
GRMZM5G867030	brown
GRMZM5G867147	black
GRMZM5G867512	brown
GRMZM5G868098	turquoise
GRMZM5G868590	magenta
GRMZM5G868683	yellow
GRMZM5G868730	green
GRMZM5G869403	blue
GRMZM5G869788	pink
GRMZM5G869962	turquoise
GRMZM5G870170	turquoise
GRMZM5G870446	turquoise
GRMZM5G870629	black
GRMZM5G870932	turquoise
GRMZM5G872068	turquoise
GRMZM5G872070	black
GRMZM5G872184	turquoise
GRMZM5G872256	green
GRMZM5G872392	blue
GRMZM5G872499	lightcyan
GRMZM5G872934	purple
GRMZM5G873096	brown
GRMZM5G873295	blue
GRMZM5G873594	yellow
GRMZM5G873675	yellow
GRMZM5G873704	brown
GRMZM5G874163	turquoise
GRMZM5G874270	blue
GRMZM5G874736	brown
GRMZM5G874756	blue
GRMZM5G874955	blue
GRMZM5G875502	turquoise
GRMZM5G875732	green
GRMZM5G875779	brown
GRMZM5G875932	brown
GRMZM5G875999	turquoise
GRMZM5G876394	brown
GRMZM5G876638	turquoise
GRMZM5G876811	red
GRMZM5G877016	turquoise
GRMZM5G877378	purple
GRMZM5G877708	blue
GRMZM5G877748	turquoise
GRMZM5G878102	tan
GRMZM5G878371	blue
GRMZM5G878558	blue
GRMZM5G878582	magenta
GRMZM5G878640	turquoise
GRMZM5G878725	turquoise
GRMZM5G878943	magenta
GRMZM5G878948	pink
GRMZM5G878999	blue
GRMZM5G879055	black
GRMZM5G879278	green
GRMZM5G879749	red
GRMZM5G879872	greenyellow
GRMZM5G880268	turquoise
GRMZM5G881048	yellow
GRMZM5G881803	blue
GRMZM5G881968	brown
GRMZM5G882160	cyan
GRMZM5G882527	pink
GRMZM5G882631	pink
GRMZM5G882708	purple
GRMZM5G882739	pink
GRMZM5G882821	pink
GRMZM5G882986	cyan
GRMZM5G883201	tan
GRMZM5G883392	yellow
GRMZM5G883407	turquoise
GRMZM5G883632	turquoise
GRMZM5G883759	turquoise
GRMZM5G884137	blue
GRMZM5G884437	brown
GRMZM5G884600	blue
GRMZM5G884979	blue
GRMZM5G885362	red
GRMZM5G885392	blue
GRMZM5G885618	turquoise
GRMZM5G885709	yellow
GRMZM5G885766	green
GRMZM5G886185	turquoise
GRMZM5G886883	turquoise
GRMZM5G887068	magenta
GRMZM5G887276	red
GRMZM5G887277	blue
GRMZM5G887329	pink
GRMZM5G887426	grey
GRMZM5G887922	purple
GRMZM5G887940	turquoise
GRMZM5G888095	blue
GRMZM5G888204	brown
GRMZM5G888275	pink
GRMZM5G888454	blue
GRMZM5G888853	pink
GRMZM5G889644	turquoise
GRMZM5G889927	black
GRMZM5G890274	green
GRMZM5G890665	blue
GRMZM5G891146	blue
GRMZM5G891282	turquoise
GRMZM5G891343	yellow
GRMZM5G891373	yellow
GRMZM5G891724	cyan
GRMZM5G891834	red
GRMZM5G891846	green
GRMZM5G892452	tan
GRMZM5G892627	green
GRMZM5G892718	turquoise
GRMZM5G892758	turquoise
GRMZM5G892879	green
GRMZM5G892991	black
GRMZM5G893055	turquoise
GRMZM5G893258	yellow
GRMZM5G893343	brown
GRMZM5G893630	green
GRMZM5G893649	salmon
GRMZM5G893864	blue
GRMZM5G894031	greenyellow
GRMZM5G894200	purple
GRMZM5G894233	turquoise
GRMZM5G894582	turquoise
GRMZM5G895383	turquoise
GRMZM5G895546	turquoise
GRMZM5G895840	blue
GRMZM5G895980	magenta
GRMZM5G896154	red
GRMZM5G896177	turquoise
GRMZM5G896756	turquoise
GRMZM5G896859	magenta
GRMZM5G896916	blue
GRMZM5G896956	red
GRMZM5G897033	black
GRMZM5G897044	midnightblue
GRMZM5G897342	midnightblue
GRMZM5G897592	turquoise
GRMZM5G897976	black
GRMZM5G897988	turquoise
GRMZM5G898444	black
GRMZM5G898597	cyan
GRMZM5G898668	turquoise
GRMZM5G898755	purple
GRMZM5G898768	brown
GRMZM5G898796	turquoise
GRMZM5G899080	magenta
GRMZM5G899097	brown
GRMZM5G899149	brown
GRMZM5G899168	blue
GRMZM5G899476	greenyellow
GRMZM5G899694	pink
GRMZM5G899928	red
